,Unnamed: 0.1,Unnamed: 0,HHID,Subward,Radio,Television,Newspapers,AgExtension,Veterinarian,MigrantLabor,OtherGov,LocalFriend,DistantFriend,Religious,Scientist,SocialMedia,SourceNumber,SourceIndex,PublicSources,Local,National,LocalIndex,NationalIndex,Professional,Government
199,199,199,2309094,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,-1.3507755508782349,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
200,200,200,2309097,2309,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4,0.0322710882462376,0,2,2,0.2742707331138763,0.599289844343614,-0.6995916337886435,-0.6217802276769422
201,201,201,2309098,2309,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,-0.4287444581285865,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
202,202,202,2309100,2309,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.3507755508782349,0,0,1,-1.757364326988911,-0.3735832795908241,0.19962640450010133,-0.6217802276769422
203,203,203,2309101,2309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3,-0.4287444581285865,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
204,204,204,2309102,2309,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3,-0.4287444581285865,1,2,0,0.2742707331138763,-1.3464564035252622,1.0988444427888462,2.8134696489912465
205,205,205,2309127,2309,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
206,206,206,2309128,2309,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,5,0.4932866346210617,0,1,3,-0.7415467969375173,1.572162968278052,0.19962640450010133,-0.6217802276769422
207,207,207,2309133,2309,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3,-0.4287444581285865,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
208,208,208,2309134,2309,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,5,0.4932866346210617,0,1,3,-0.7415467969375173,1.572162968278052,-0.6995916337886435,-0.6217802276769422
209,209,209,2309139,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
210,210,210,2309140,2309,0.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3,-0.4287444581285865,0,1,2,-0.7415467969375173,0.599289844343614,0.19962640450010133,-0.6217802276769422
211,211,211,2309141,2309,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,4,0.0322710882462376,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
212,212,212,2309147,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
213,213,213,2309150,2309,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4,0.0322710882462376,0,2,2,0.2742707331138763,0.599289844343614,-0.6995916337886435,-0.6217802276769422
214,214,214,2309151,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,-1.3507755508782349,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
215,215,215,2309152,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,3,-0.4287444581285865,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
216,216,216,2309154,2309,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,6,0.954302180995886,0,2,3,0.2742707331138763,1.572162968278052,1.0988444427888462,-0.6217802276769422
217,217,217,2309155,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-1.3507755508782349,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
218,218,218,2309158,2309,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0,5,0.4932866346210617,1,1,2,-0.7415467969375173,0.599289844343614,0.19962640450010133,1.0958447106571523
219,219,219,2309159,2309,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4,0.0322710882462376,0,1,3,-0.7415467969375173,1.572162968278052,0.19962640450010133,-0.6217802276769422
220,220,220,2309160,2309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,4,0.0322710882462376,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
221,221,221,2309163,2309,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4,0.0322710882462376,0,2,2,0.2742707331138763,0.599289844343614,-0.6995916337886435,-0.6217802276769422
222,222,222,2309165,2309,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,5,0.4932866346210617,0,3,1,1.29008826316527,-0.3735832795908241,0.19962640450010133,-0.6217802276769422
223,223,223,2309170,2309,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3,-0.4287444581285865,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
224,224,224,2309171,2309,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,5,0.4932866346210617,0,2,2,0.2742707331138763,0.599289844343614,0.19962640450010133,-0.6217802276769422
225,225,225,2309174,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
226,226,226,2309183,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
227,227,227,2309184,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
228,228,228,2309185,2309,0.0,2.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,8,1.8763332737455345,1,2,3,0.2742707331138763,1.572162968278052,2.897280519366336,1.0958447106571523
229,229,229,2309187,2309,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,4,0.0322710882462376,0,1,2,-0.7415467969375173,0.599289844343614,0.19962640450010133,-0.6217802276769422
230,230,230,2309189,2309,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3,-0.4287444581285865,1,2,0,0.2742707331138763,-1.3464564035252622,0.19962640450010133,1.0958447106571523
231,231,231,2309191,2309,4.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5,0.4932866346210617,1,4,1,2.3059057932166636,-0.3735832795908241,1.0988444427888462,1.0958447106571523
232,232,232,2309192,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,-0.8897600045034108,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
233,233,233,2309196,2309,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,0.0322710882462376,0,2,2,0.2742707331138763,0.599289844343614,-0.6995916337886435,-0.6217802276769422
234,234,234,2309197,2309,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6,0.954302180995886,1,2,3,0.2742707331138763,1.572162968278052,1.0988444427888462,1.0958447106571523
235,235,235,2309198,2309,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,5,0.4932866346210617,0,2,3,0.2742707331138763,1.572162968278052,0.19962640450010133,-0.6217802276769422
236,236,236,2309199,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
237,237,237,2309204,2309,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,5,0.4932866346210617,0,1,3,-0.7415467969375173,1.572162968278052,-0.6995916337886435,-0.6217802276769422
238,238,238,2309205,2309,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,6,0.954302180995886,1,2,1,0.2742707331138763,-0.3735832795908241,1.998062481077591,1.0958447106571523
239,239,239,2309207,2309,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,4,0.0322710882462376,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
240,240,240,2309208,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2,-0.8897600045034108,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
241,241,241,2309211,2309,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,3,-0.4287444581285865,0,2,0,0.2742707331138763,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
242,242,242,2309212,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,-1.3507755508782349,0,0,0,-1.757364326988911,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
243,243,243,2309214,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,-0.4287444581285865,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
244,244,244,2309217,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,-1.3507755508782349,0,0,0,-1.757364326988911,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
245,245,245,2309218,2309,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2,-0.8897600045034108,1,0,0,-1.757364326988911,-1.3464564035252622,0.19962640450010133,1.0958447106571523
246,246,246,2309219,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-1.3507755508782349,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
247,247,247,2309222,2309,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,5,0.4932866346210617,0,1,3,-0.7415467969375173,1.572162968278052,0.19962640450010133,-0.6217802276769422
248,248,248,2309227,2309,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3,-0.4287444581285865,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
249,249,249,2309228,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
250,250,250,2309229,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
251,251,251,2309232,2309,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4,0.0322710882462376,0,2,2,0.2742707331138763,0.599289844343614,-0.6995916337886435,-0.6217802276769422
252,252,252,2309233,2309,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,4,0.0322710882462376,0,2,1,0.2742707331138763,-0.3735832795908241,0.19962640450010133,-0.6217802276769422
253,253,253,2605003,2605,1.0,2.0,4.0,2.0,2.0,2.0,1.0,4.0,4.0,0.0,0.0,4.0,10,2.798364366495183,1,4,4,2.3059057932166636,2.54503609221249,2.897280519366336,2.8134696489912465
254,254,254,2605004,2605,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,6,0.954302180995886,0,2,3,0.2742707331138763,1.572162968278052,-0.6995916337886435,-0.6217802276769422
255,255,255,2605005,2605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
256,256,256,2605009,2605,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4,0.0322710882462376,0,2,2,0.2742707331138763,0.599289844343614,-0.6995916337886435,-0.6217802276769422
257,257,257,2605016,2605,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,6,0.954302180995886,1,4,2,2.3059057932166636,0.599289844343614,1.0988444427888462,1.0958447106571523
258,258,258,2605017,2605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2,-0.8897600045034108,1,2,0,0.2742707331138763,-1.3464564035252622,0.19962640450010133,1.0958447106571523
259,259,259,2605018,2605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3,-0.4287444581285865,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
260,260,260,2605019,2605,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.8897600045034108,1,2,0,0.2742707331138763,-1.3464564035252622,1.0988444427888462,1.0958447106571523
261,261,261,2605021,2605,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,6,0.954302180995886,0,3,2,1.29008826316527,0.599289844343614,0.19962640450010133,-0.6217802276769422
262,262,262,2605022,2605,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,5,0.4932866346210617,0,3,1,1.29008826316527,-0.3735832795908241,0.19962640450010133,-0.6217802276769422
263,263,263,2605023,2605,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4,0.0322710882462376,0,2,1,0.2742707331138763,-0.3735832795908241,0.19962640450010133,-0.6217802276769422
264,264,264,2605024,2605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3,-0.4287444581285865,0,2,1,0.2742707331138763,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
265,265,265,2605025,2605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.811791097253059,0,0,0,-1.757364326988911,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
266,266,266,2605026,2605,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,0.0322710882462376,0,2,1,0.2742707331138763,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
267,267,267,2605027,2605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,-0.4287444581285865,0,0,2,-1.757364326988911,0.599289844343614,0.19962640450010133,-0.6217802276769422
268,268,268,2605029,2605,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,0.0322710882462376,0,2,2,0.2742707331138763,0.599289844343614,-0.6995916337886435,-0.6217802276769422
269,269,269,2605030,2605,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,7,1.41531772737071,0,3,3,1.29008826316527,1.572162968278052,0.19962640450010133,-0.6217802276769422
270,270,270,2605031,2605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,-0.4287444581285865,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
271,271,271,2605032,2605,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.3507755508782349,0,0,1,-1.757364326988911,-0.3735832795908241,0.19962640450010133,-0.6217802276769422
272,272,272,2605033,2605,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,3,-0.4287444581285865,0,0,2,-1.757364326988911,0.599289844343614,0.19962640450010133,-0.6217802276769422
273,273,273,2605042,2605,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4,0.0322710882462376,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
274,274,274,2605045,2605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,4,0.0322710882462376,0,1,1,-0.7415467969375173,-0.3735832795908241,0.19962640450010133,-0.6217802276769422
275,275,275,2605046,2605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.811791097253059,0,0,0,-1.757364326988911,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
276,276,276,2605048,2605,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,-0.8897600045034108,1,0,1,-1.757364326988911,-0.3735832795908241,0.19962640450010133,1.0958447106571523
277,277,277,2605049,2605,2.0,1.0,4.0,2.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,2.0,8,1.8763332737455345,1,3,3,1.29008826316527,1.572162968278052,1.0988444427888462,1.0958447106571523
278,278,278,2605050,2605,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,3.0,11,3.259379912870007,1,4,4,2.3059057932166636,2.54503609221249,3.7964985576550805,2.8134696489912465
279,279,279,2605051,2605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.3507755508782349,0,0,1,-1.757364326988911,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
280,280,280,2605052,2605,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3,-0.4287444581285865,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
281,281,281,2605053,2605,3.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,8,1.8763332737455345,1,3,3,1.29008826316527,1.572162968278052,1.0988444427888462,1.0958447106571523
282,282,282,2605055,2605,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,-0.4287444581285865,0,2,0,0.2742707331138763,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
283,283,283,2605056,2605,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4,0.0322710882462376,0,2,1,0.2742707331138763,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
284,284,284,2605058,2605,4.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,6,0.954302180995886,0,3,2,1.29008826316527,0.599289844343614,0.19962640450010133,-0.6217802276769422
285,285,285,2605059,2605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,4,0.0322710882462376,0,2,1,0.2742707331138763,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
286,286,286,2605061,2605,3.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,3.0,6,0.954302180995886,1,2,2,0.2742707331138763,0.599289844343614,0.19962640450010133,1.0958447106571523
287,287,287,2605062,2605,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,-0.4287444581285865,0,1,2,-0.7415467969375173,0.599289844343614,0.19962640450010133,-0.6217802276769422
288,288,288,2605064,2605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3,-0.4287444581285865,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
289,289,289,2605065,2605,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,4,0.0322710882462376,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
290,290,290,2605066,2605,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,4,0.0322710882462376,0,3,1,1.29008826316527,-0.3735832795908241,0.19962640450010133,-0.6217802276769422
291,291,291,2605067,2605,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,6,0.954302180995886,0,2,2,0.2742707331138763,0.599289844343614,0.19962640450010133,-0.6217802276769422
292,292,292,2605068,2605,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,4.0,6,0.954302180995886,0,1,3,-0.7415467969375173,1.572162968278052,0.19962640450010133,-0.6217802276769422
293,293,293,2605076,2605,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,5,0.4932866346210617,0,2,2,0.2742707331138763,0.599289844343614,-0.6995916337886435,-0.6217802276769422
294,294,294,2605078,2605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,-1.3507755508782349,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
295,295,295,2605080,2605,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
296,296,296,2605081,2605,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,4,0.0322710882462376,1,1,1,-0.7415467969375173,-0.3735832795908241,0.19962640450010133,1.0958447106571523
297,297,297,2605083,2605,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2,-0.8897600045034108,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
298,298,298,2605084,2605,0.0,0.0,2.0,0.0,2.0,0.0,2.0,4.0,2.0,2.0,0.0,4.0,7,1.41531772737071,1,2,2,0.2742707331138763,0.599289844343614,1.998062481077591,1.0958447106571523
